Year	Forefathers
49957	2498
49957	2499
49957	2500
49957	2501
49957	2502
49957	2503
49957	2504
49957	2505
49957	2506
49957	2507
49957	2508
49957	2509
49957	2510
49957	2511
49957	2512
49957	2513
49957	2514
49957	2515
49957	2516
49957	2517
49957	2518
49957	2519
49957	2520
49957	2521
49957	2522
49957	2523
49957	2524
49957	2525
49957	2526
49957	2527
49957	2528
49957	2529
49957	2530
49957	2531
49958	2532
49958	2533
49958	2534
49958	2535
49958	2536
49958	2537
49958	2538
49958	2539
49958	2540
49958	2541
49958	2542
49958	2543
49958	2544
49958	2545
49958	2546
49958	2547
49958	2548
49958	2549
49958	2550
49958	2551
49958	2552
49958	2553
49958	2554
49958	2555
49958	2556
49958	2557
49958	2558
49958	2559
49958	2560
49958	2561
49958	2562
49958	2563
49958	2564
49958	2565
49958	2566
49958	2567
49958	2568
49958	2569
49958	2570
49958	2571
49958	2572
49958	2573
49958	2574
49958	2575
49958	2576
49959	2577
49959	2578
49959	2579
49959	2580
49959	2581
49959	2582
49959	2583
49959	2584
49959	2585
49959	2586
49959	2587
49959	2588
49959	2589
49959	2590
49959	2591
49959	2592
49959	2593
49959	2594
49959	2595
49959	2596
49959	2597
49959	2598
49959	2599
49959	2600
49959	2601
49959	2602
49959	2603
49959	2604
49959	2605
49959	2606
49959	2607
49959	2608
49959	2609
49959	2610
49959	2611
49959	2612
49959	2613
49959	2614
49959	2615
49959	2616
49959	2617
49959	2618
49959	2619
49959	2620
49960	2621
49960	2622
49960	2623
49960	2624
49960	2625
49960	2626
49960	2627
49960	2628
49960	2629
49960	2630
49960	2631
49960	2632
49960	2633
49960	2634
49960	2635
49960	2636
49960	2637
49960	2638
49960	2639
49960	2640
49960	2641
49960	2642
49960	2643
49960	2644
49960	2645
49960	2646
49960	2647
49960	2648
49960	2649
49960	2650
49960	2651
49960	2652
49960	2653
49960	2654
49960	2655
49960	2656
49960	2657
49960	2658
49960	2659
49960	2660
49960	2661
49960	2662
49960	2663
49960	2664
49960	2665
49960	2666
49960	2667
49960	2668
49960	2669
49960	2670
49960	2671
49960	2672
49960	2673
49960	2674
49960	2675
49960	2676
49960	2677
49960	2678
49960	2679
49960	2680
49960	2681
49960	2682
49960	2683
49960	2684
49960	2685
49961	2686
49961	2687
49961	2688
49961	2689
49961	2690
49961	2691
49961	2692
49961	2693
49961	2694
49961	2695
49961	2696
49961	2697
49961	2698
49961	2699
49961	2700
49961	2701
49961	2702
49961	2703
49961	2704
49961	2705
49961	2706
49961	2707
49961	2708
49961	2709
49961	2710
49961	2711
49961	2712
49961	2713
49961	2714
49961	2715
49961	2716
49961	2717
49961	2718
49961	2719
49961	2720
49961	2721
49961	2722
49961	2723
49961	2724
49961	2725
49961	2726
49961	2727
49961	2728
49961	2729
49961	2730
49961	2731
49961	2732
49962	2733
49962	2734
49962	2735
49962	2736
49962	2737
49962	2738
49962	2739
49962	2740
49962	2741
49962	2742
49962	2743
49962	2744
49962	2745
49962	2746
49962	2747
49962	2748
49962	2749
49962	2750
49962	2751
49962	2752
49962	2753
49962	2754
49962	2755
49962	2756
49962	2757
49962	2758
49962	2759
49962	2760
49962	2761
49962	2762
49963	2763
49963	2764
49963	2765
49963	2766
49963	2767
49963	2768
49963	2769
49963	2770
49963	2771
49963	2772
49963	2773
49963	2774
49963	2775
49963	2776
49963	2777
49963	2778
49963	2779
49963	2780
49963	2781
49963	2782
49963	2783
49963	2784
49963	2785
49963	2786
49963	2787
49963	2788
49963	2789
49963	2790
49963	2791
49963	2792
49963	2793
49963	2794
49963	2795
49963	2796
49963	2797
49963	2798
49963	2799
49963	2800
49963	2801
49963	2802
49963	2803
49963	2804
49963	2805
49963	2806
49963	2807
49963	2808
49963	2809
49963	2810
49963	2811
49963	2812
49963	2813
49963	2814
49963	2815
49964	2816
49964	2817
49964	2818
49964	2819
49964	2820
49964	2821
49964	2822
49964	2823
49964	2824
49964	2825
49964	2826
49964	2827
49964	2828
49964	2829
49964	2830
49964	2831
49964	2832
49964	2833
49964	2834
49964	2835
49964	2836
49964	2837
49964	2838
49964	2839
49964	2840
49964	2841
49964	2842
49964	2843
49964	2844
49964	2845
49964	2846
49964	2847
49964	2848
49964	2849
49964	2850
49964	2851
49964	2852
49965	2853
49965	2854
49965	2855
49965	2856
49965	2857
49965	2858
49965	2859
49965	2860
49965	2861
49965	2862
49965	2863
49965	2864
49965	2865
49965	2866
49965	2867
49965	2868
49965	2869
49965	2870
49965	2871
49965	2872
49965	2873
49965	2874
49965	2875
49965	2876
49965	2877
49965	2878
49965	2879
49965	2880
49965	2881
49965	2882
49965	2883
49965	2884
49965	2885
49965	2886
49965	2887
49965	2888
49965	2889
49965	2890
49965	2891
49965	2892
49965	2893
49965	2894
49965	2895
49966	2896
49966	2897
49966	2898
49966	2899
49966	2900
49966	2901
49966	2902
49966	2903
49966	2904
49966	2905
49966	2906
49966	2907
49966	2908
49966	2909
49966	2910
49966	2911
49966	2912
49966	2913
49966	2914
49966	2915
49966	2916
49966	2917
49966	2918
49966	2919
49966	2920
49966	2921
49966	2922
49966	2923
49966	2924
49966	2925
49966	2926
49966	2927
49966	2928
49966	2929
49966	2930
49966	2931
49966	2932
49966	2933
49966	2934
49966	2935
49966	2936
49966	2937
49966	2938
49966	2939
49966	2940
49966	2941
49966	2942
49966	2943
49966	2944
49966	2945
49966	2946
49966	2947
49966	2948
49967	2949
49967	2950
49967	2951
49967	2952
49967	2953
49967	2954
49967	2955
49967	2956
49967	2957
49967	2958
49967	2959
49967	2960
49967	2961
49967	2962
49967	2963
49967	2964
49967	2965
49967	2966
49967	2967
49967	2968
49967	2969
49967	2970
49967	2971
49967	2972
49967	2973
49967	2974
49967	2975
49967	2976
49967	2977
49967	2978
49967	2979
49967	2980
49967	2981
49967	2982
49967	2983
49967	2984
49967	2985
49967	2986
49967	2987
49967	2988
49967	2989
49967	2990
49967	2991
49967	2992
49967	2993
49968	2994
49968	2995
49968	2996
49968	2997
49968	2998
49968	2999
49968	3000
49968	3001
49968	3002
49968	3003
49968	3004
49968	3005
49968	3006
49968	3007
49968	3008
49968	3009
49968	3010
49968	3011
49968	3012
49968	3013
49968	3014
49968	3015
49968	3016
49968	3017
49968	3018
49968	3019
49968	3020
49968	3021
49968	3022
49968	3023
49968	3024
49968	3025
49968	3026
49968	3027
49968	3028
49968	3029
49968	3030
49968	3031
49968	3032
49968	3033
49968	3034
49968	3035
49968	3036
49968	3037
49968	3038
49969	3039
49969	3040
49969	3041
49969	3042
49969	3043
49969	3044
49969	3045
49969	3046
49969	3047
49969	3048
49969	3049
49969	3050
49969	3051
49969	3052
49969	3053
49969	3054
49969	3055
49969	3056
49969	3057
49969	3058
49969	3059
49969	3060
49969	3061
49969	3062
49969	3063
49969	3064
49969	3065
49969	3066
49969	3067
49969	3068
49969	3069
49969	3070
49969	3071
49969	3072
49969	3073
49969	3074
49969	3075
49969	3076
49969	3077
49969	3078
49969	3079
49969	3080
49969	3081
49969	3082
49969	3083
49969	3084
49970	3085
49970	3086
49970	3087
49970	3088
49970	3089
49970	3090
49970	3091
49970	3092
49970	3093
49970	3094
49970	3095
49970	3096
49970	3097
49970	3098
49970	3099
49970	3100
49970	3101
49970	3102
49970	3103
49970	3104
49970	3105
49970	3106
49970	3107
49970	3108
49970	3109
49970	3110
49970	3111
49970	3112
49971	3113
49971	3114
49971	3115
49971	3116
49971	3117
49971	3118
49971	3119
49971	3120
49971	3121
49971	3122
49971	3123
49971	3124
49971	3125
49971	3126
49971	3127
49971	3128
49971	3129
49971	3130
49971	3131
49971	3132
49971	3133
49971	3134
49971	3135
49971	3136
49971	3137
49971	3138
49971	3139
49971	3140
49971	3141
49971	3142
49971	3143
49971	3144
49971	3145
49971	3146
49971	3147
49971	3148
49971	3149
49971	3150
49971	3151
49971	3152
49971	3153
49971	3154
49971	3155
49972	3156
49972	3157
49972	3158
49972	3159
49972	3160
49972	3161
49972	3162
49972	3163
49972	3164
49972	3165
49972	3166
49972	3167
49972	3168
49972	3169
49972	3170
49972	3171
49972	3172
49972	3173
49972	3174
49972	3175
49972	3176
49972	3177
49972	3178
49972	3179
49972	3180
49972	3181
49972	3182
49972	3183
49972	3184
49972	3185
49972	3186
49972	3187
49972	3188
49972	3189
49972	3190
49972	3191
49972	3192
49972	3193
49972	3194
49972	3195
49972	3196
49972	3197
49972	3198
49973	3199
49973	3200
49973	3201
49973	3202
49973	3203
49973	3204
49973	3205
49973	3206
49973	3207
49973	3208
49973	3209
49973	3210
49973	3211
49973	3212
49973	3213
49973	3214
49973	3215
49973	3216
49973	3217
49973	3218
49973	3219
49973	3220
49973	3221
49973	3222
49973	3223
49973	3224
49973	3225
49973	3226
49973	3227
49973	3228
49973	3229
49973	3230
49973	3231
49974	3232
49974	3233
49974	3234
49974	3235
49974	3236
49974	3237
49974	3238
49974	3239
49974	3240
49974	3241
49974	3242
49974	3243
49974	3244
49974	3245
49974	3246
49974	3247
49974	3248
49974	3249
49974	3250
49974	3251
49974	3252
49974	3253
49974	3254
49974	3255
49974	3256
49974	3257
49974	3258
49974	3259
49974	3260
49974	3261
49974	3262
49974	3263
49974	3264
49974	3265
49974	3266
49974	3267
49974	3268
49974	3269
49974	3270
49974	3271
49974	3272
49974	3273
49974	3274
49974	3275
49974	3276
49974	3277
49974	3278
49975	3279
49975	3280
49975	3281
49975	3282
49975	3283
49975	3284
49975	3285
49975	3286
49975	3287
49975	3288
49975	3289
49975	3290
49975	3291
49975	3292
49975	3293
49975	3294
49975	3295
49975	3296
49975	3297
49975	3298
49976	3299
49976	3300
49976	3301
49976	3302
49976	3303
49976	3304
49976	3305
49976	3306
49976	3307
49976	3308
49976	3309
49976	3310
49976	3311
49976	3312
49976	3313
49976	3314
49976	3315
49976	3316
49976	3317
49976	3318
49976	3319
49976	3320
49976	3321
49976	3322
49976	3323
49976	3324
49976	3325
49976	3326
49976	3327
49976	3328
49976	3329
49976	3330
49976	3331
49976	3332
49976	3333
49976	3334
49976	3335
49976	3336
49976	3337
49976	3338
49976	3339
49977	3340
49977	3341
49977	3342
49977	3343
49977	3344
49977	3345
49977	3346
49977	3347
49977	3348
49977	3349
49977	3350
49977	3351
49977	3352
49977	3353
49977	3354
49977	3355
49977	3356
49977	3357
49977	3358
49977	3359
49977	3360
49977	3361
49977	3362
49977	3363
49977	3364
49977	3365
49977	3366
49977	3367
49977	3368
49977	3369
49977	3370
49977	3371
49977	3372
49977	3373
49977	3374
49977	3375
49977	3376
49977	3377
49977	3378
49978	3379
49978	3380
49978	3381
49978	3382
49978	3383
49978	3384
49978	3385
49978	3386
49978	3387
49978	3388
49978	3389
49978	3390
49978	3391
49978	3392
49978	3393
49978	3394
49978	3395
49978	3396
49978	3397
49978	3398
49978	3399
49978	3400
49978	3401
49978	3402
49978	3403
49978	3404
49978	3405
49978	3406
49978	3407
49978	3408
49979	3409
49979	3410
49979	3411
49979	3412
49979	3413
49979	3414
49979	3415
49979	3416
49979	3417
49979	3418
49979	3419
49979	3420
49979	3421
49979	3422
49979	3423
49979	3424
49979	3425
49979	3426
49979	3427
49979	3428
49979	3429
49979	3430
49979	3431
49979	3432
49979	3433
49979	3434
49979	3435
49979	3436
49979	3437
49979	3438
49979	3439
49979	3440
49979	3441
49979	3442
49979	3443
49979	3444
49979	3445
49979	3446
49979	3447
49979	3448
49979	3449
49979	3450
49979	3451
49979	3452
49979	3453
49979	3454
49979	3455
49979	3456
49979	3457
49980	3458
49980	3459
49980	3460
49980	3461
49980	3462
49980	3463
49980	3464
49980	3465
49980	3466
49980	3467
49980	3468
49980	3469
49980	3470
49980	3471
49980	3472
49980	3473
49980	3474
49980	3475
49980	3476
49980	3477
49980	3478
49980	3479
49980	3480
49980	3481
49980	3482
49980	3483
49980	3484
49980	3485
49980	3486
49980	3487
49980	3488
49981	3489
49981	3490
49981	3491
49981	3492
49981	3493
49981	3494
49981	3495
49981	3496
49981	3497
49981	3498
49981	3499
49981	3500
49981	3501
49981	3502
49981	3503
49981	3504
49981	3505
49981	3506
49981	3507
49981	3508
49981	3509
49981	3510
49981	3511
49981	3512
49981	3513
49981	3514
49981	3515
49981	3516
49981	3517
49982	3518
49982	3519
49982	3520
49982	3521
49982	3522
49982	3523
49982	3524
49982	3525
49982	3526
49982	3527
49982	3528
49982	3529
49982	3530
49982	3531
49982	3532
49982	3533
49982	3534
49982	3535
49983	3536
49983	3537
49983	3538
49983	3539
49983	3540
49983	3541
49983	3542
49983	3543
49983	3544
49983	3545
49983	3546
49983	3547
49983	3548
49983	3549
49983	3550
49983	3551
49983	3552
49983	3553
49983	3554
49984	3555
49984	3556
49984	3557
49984	3558
49984	3559
49984	3560
49984	3561
49984	3562
49984	3563
49984	3564
49984	3565
49984	3566
49984	3567
49984	3568
49984	3569
49984	3570
49984	3571
49984	3572
49984	3573
49984	3574
49984	3575
49984	3576
49984	3577
49984	3578
49984	3579
49984	3580
49984	3581
49985	3582
49985	3583
49985	3584
49985	3585
49985	3586
49985	3587
49985	3588
49985	3589
49985	3590
49985	3591
49985	3592
49985	3593
49985	3594
49985	3595
49985	3596
49985	3597
49985	3598
49985	3599
49985	3600
49985	3601
49985	3602
49985	3603
49985	3604
49985	3605
49985	3606
49985	3607
49985	3608
49986	3609
49986	3610
49986	3611
49986	3612
49986	3613
49986	3614
49986	3615
49986	3616
49986	3617
49986	3618
49986	3619
49986	3620
49986	3621
49986	3622
49986	3623
49986	3624
49986	3625
49986	3626
49986	3627
49986	3628
49986	3629
49986	3630
49986	3631
49986	3632
49986	3633
49987	3634
49987	3635
49987	3636
49987	3637
49987	3638
49987	3639
49987	3640
49987	3641
49987	3642
49987	3643
49987	3644
49987	3645
49987	3646
49987	3647
49987	3648
49987	3649
49987	3650
49987	3651
49988	3652
49988	3653
49988	3654
49988	3655
49988	3656
49988	3657
49988	3658
49988	3659
49988	3660
49988	3661
49988	3662
49988	3663
49988	3664
49988	3665
49988	3666
49988	3667
49988	3668
49988	3669
49988	3670
49988	3671
49988	3672
49988	3673
49988	3674
49988	3675
49988	3676
49988	3677
49989	3678
49989	3679
49989	3680
49989	3681
49989	3682
49989	3683
49989	3684
49989	3685
49989	3686
49989	3687
49989	3688
49989	3689
49989	3690
49989	3691
49989	3692
49989	3693
49989	3694
49989	3695
49990	3696
49990	3697
49990	3698
49990	3699
49990	3700
49990	3701
49990	3702
49990	3703
49990	3704
49990	3705
49990	3706
49990	3707
49990	3708
49990	3709
49990	3710
49990	3711
49990	3712
49990	3713
49990	3714
49990	3715
49990	3716
49990	3717
49991	3718
49991	3719
49991	3720
49991	3721
49991	3722
49991	3723
49991	3724
49991	3725
49991	3726
49991	3727
49991	3728
49991	3729
49991	3730
49991	3731
49991	3732
49991	3733
49991	3734
49991	3735
49991	3736
49991	3737
49991	3738
49991	3739
49992	3740
49992	3741
49992	3742
49992	3743
49992	3744
49992	3745
49992	3746
49992	3747
49992	3748
49992	3749
49992	3750
49992	3751
49992	3752
49992	3753
49992	3754
49992	3755
49992	3756
49992	3757
49992	3758
49992	3759
49992	3760
49993	3761
49993	3762
49993	3763
49993	3764
49993	3765
49993	3766
49993	3767
49993	3768
49993	3769
49993	3770
49993	3771
49993	3772
49993	3773
49993	3774
49993	3775
49993	3776
49993	3777
49993	3778
49993	3779
49993	3780
49993	3781
49993	3782
49993	3783
49994	3784
49994	3785
49994	3786
49994	3787
49994	3788
49994	3789
49994	3790
49994	3791
49994	3792
49994	3793
49994	3794
49994	3795
49994	3796
49994	3797
49994	3798
49994	3799
49994	3800
49995	3801
49995	3802
49995	3803
49995	3804
49995	3805
49995	3806
49995	3807
49995	3808
49996	3809
49996	3810
49996	3811
49996	3812
49996	3813
49996	3814
49996	3815
49996	3816
49996	3817
49997	3818
49997	3819
49997	3820
49997	3821
49997	3822
49997	3823
49998	3824
49998	3825
49998	3826
49998	3827
49998	3828
49998	3829
49998	3830
49998	3831
49998	3832
49999	3833
49999	3834
